Campaign ID,Parent Campaign ID,Member Type,Member Status,Lead ID,Member First Associated Date,Member Status Update Date,Member First Responded Date,Responded,Title,Company,Account Owner,Street Line 3,Country,State/Province,Campaign Name
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7HR,2/8/16,2/8/16,2/8/16,1,,first columbia,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7IA,2/8/16,2/8/16,2/8/16,1,,Samsung Electronics Co,,,United States,NJ,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7IP,2/8/16,2/8/16,2/8/16,1,,Cloud Dynamics,,,Canada,ON,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7ME,2/8/16,2/8/16,2/8/16,1,,Deloitte Consulting,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7ML,2/8/16,2/8/16,2/8/16,1,consultant,Oliver Wyman,,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7Mt,2/8/16,2/8/16,2/8/16,1,,[[Unknown]],,,United States,NY,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7Ot,2/8/16,2/8/16,2/8/16,1,,Na Alisa s CPA,,,United States,WA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7PI,2/8/16,2/8/16,2/8/16,1,,Episode XI,,,United States,NC,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7PK,2/8/16,2/8/16,2/8/16,1,,"Fujitsu America, Inc.",,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7Rx,2/8/16,2/8/16,2/8/16,1,,freelance consultant,,,United States,CO,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7S4,2/8/16,2/8/16,2/8/16,1,,HCL America,,,United States,CA,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7Vh,2/8/16,2/8/16,2/8/16,1,,CCL,,,New Zealand,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7XJ,2/8/16,2/8/16,2/8/16,1,,university of Minho,,,Portugal,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7Xw,2/8/16,2/8/16,2/8/16,1,,O8,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7d0,2/8/16,2/8/16,2/8/16,1,,LG CNS,,,"Korea, Republic of",,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7d6,2/8/16,2/8/16,2/8/16,1,,[[Unknown]],,,Belgium,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7e0,2/8/16,2/8/16,2/8/16,1,,Wipro,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7gN,2/8/16,2/8/16,2/8/16,1,Monitoring Lead,EF Education First,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7gf,2/8/16,2/8/16,2/8/16,1,,esco,,,Australia,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7iX,2/8/16,2/8/16,2/8/16,1,,Zengularity,,,France,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7kR,2/8/16,2/8/16,2/8/16,1,Consultant,jgnet,,,Sweden,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7m7,2/8/16,2/8/16,2/8/16,1,,GIBIT Solutions,,,Belgium,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7nD,2/8/16,2/8/16,2/8/16,1,,ZZU,,,China,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7nY,2/8/16,2/8/16,2/8/16,1,,ghca,,,China,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7pL,2/18/16,2/18/16,2/18/16,1,,Kijung plus,,,"Korea, Republic of",,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7pg,2/8/16,2/8/16,2/8/16,1,,M&A company,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7qn,2/8/16,2/8/16,2/8/16,1,,nocturnal softwares pvt. ltd.,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7rj,2/8/16,2/8/16,2/8/16,1,,TSPL,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7sO,2/8/16,2/8/16,2/8/16,1,,inden technologies,,,India,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7sS,2/8/16,2/8/16,2/8/16,1,,techwebdeveloperss,,,Australia,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7sZ,2/8/16,2/8/16,2/8/16,1,,huawei,,,China,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk7ze,2/8/16,2/8/16,2/8/16,1,,Publi.sh,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gk801,2/8/16,2/8/16,2/8/16,1,,ai,,,France,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GkCO0,2/8/16,2/8/16,2/8/16,1,"Manager, Technical Services",Texas Children's Hospital,,,United States,Texas,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001Gkzmz,2/12/16,2/12/16,2/12/16,1,sales,Apprenda,,,Netherlands,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GlIKO,2/17/16,2/17/16,2/17/16,1,,HCL,,,Switzerland,,Datacenter Consolidation via Apprenda
70130000000iKJM,,Lead,Downloaded Document,00Q3000001GlM9V,2/18/16,2/18/16,2/18/16,1,,Cisco,,,United Kingdom,,Datacenter Consolidation via Apprenda
70130000000iN72,,Contact,Sent,0033000001cnUC3,8/10/15,8/10/15,,0,Vice President | Sr. Application Mgr,Fifth Third Bancorp,Zach Stanard,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001qxwbr,8/10/15,8/10/15,,0,VP of Technology,Nisource,Zach Stanard,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001rciFH,9/2/15,9/2/15,,0,"Manager, Server Build",Cardinal Health,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001rciFR,10/16/15,10/16/15,,0,"Assistant VP, IT Infrastructure Application Operations",Fifth Third Bancorp,Zach Stanard,,USA,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001t90YR,10/21/15,10/21/15,,0,Director? Enterprise Information Technology,Cardinal Health,Zach Stanard,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001t90a3,10/21/15,10/21/15,,0,"Manager, Web Applications",Cardinal Health,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001t90ar,10/21/15,10/21/15,,0,"Manager, Quality Systems",Cardinal Health,Zach Stanard,,United States,Illinois,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001t90cd,10/21/15,10/21/15,,0,"Director, Software Engineering",Cardinal Health,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001t91LE,10/21/15,10/21/15,,0,Information Technology Director,Procter & Gamble,Zach Stanard,,,,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001tjHtu,12/9/15,12/9/15,,0,"Manager, Application Design and Development - HR Solutions",Cardinal Health,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001tjHuE,12/9/15,12/9/15,,0,"Project Manager, IT Business Office",Ford,Zach Stanard,,United States,Michigan,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001tjHyL,12/9/15,12/9/15,,0,"Manager, Applications Development and Assistant Vice President",Fifth Third Bancorp,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001uMOFb,12/16/15,12/16/15,,0,"Manager, IT Transactions",Ford,Zach Stanard,,United States,Michigan,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001uMOFl,12/16/15,12/16/15,,0,"Manager, Application Architecture- Ford Credit",Ford,Zach Stanard,,United States,Michigan,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001uMOGK,12/16/15,12/16/15,,0,Regional Information Technology Manager,Cardinal Health,Zach Stanard,,,,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001veTsH,2/2/16,2/2/16,,0,"Manager, IT",Cardinal Health,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Contact,Sent,0033000001veTsv,2/2/16,2/2/16,,0,"Director, IT",Cardinal Health,Zach Stanard,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsumk,8/11/15,8/11/15,,0,Sr Manager Enterprise Architecture,YUM Brands,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsup4,8/11/15,8/11/15,,0,"Associate Vice President, Information Management Office",Western & Southern Financial Group,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsupA,8/11/15,8/11/15,,0,Enterprise Architect,Kroger,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsuv2,8/18/15,8/18/15,,0,Enterprise Architect,Limited Brands,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsuvG,8/11/15,8/11/15,,0,Manager Enterprise Architecture,Ashland,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsvIy,8/11/15,8/11/15,,0,CISO,Fifth Third Bank,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsvSp,8/11/15,8/11/15,,0,"Vice President, IT Planning and Operations","NiSource, Inc.",,,United States,Indiana,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000bsvSx,8/11/15,8/11/15,,0,Sr Software Architect,Ohio Power,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000cm1Wz,8/10/15,8/10/15,,0,"Chief Infrastructure Architect and Director, Infrastructure Architecture",Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbapE,8/10/15,8/10/15,,0,"Vice President, Business Technology Leadership",Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbapo,8/10/15,8/10/15,,0,Senior Vice President and Chief Services and Information Officer,Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbapp,8/10/15,8/10/15,,0,"Director, Applications",Humana,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbarF,8/10/15,8/10/15,,0,"Vice President, Information Technology",Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbarJ,8/10/15,8/10/15,,0,Chief Information Services - Humana Military Healthcare Services,Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbasE,8/10/15,8/10/15,,0,"Director, Technology Projects",Humana,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000dbasG,8/10/15,8/10/15,,0,"Vice President, Enterprise",Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000f7I9k,8/10/15,8/10/15,,0,Assistant Vice President,"American Financial Group, Inc.",,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000gaTlV,8/10/15,8/10/15,,0,Senior Vice President and Chief Information Officer (CIO),Cincinnati Financial Corporation,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000gaTpS,8/10/15,8/10/15,,0,"Project Manager, Software Development & Deployment",Cincinnati Financial,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000gaU3t,8/10/15,8/10/15,,0,Director of Information Architecture,Cardinal Health,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000iwBRA,8/10/15,8/10/15,,0,"Director, Enterprise Platform Technical Services",Kroger,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000iwBSq,8/10/15,8/10/15,,0,Chief Technology Officer (CTO),Kroger Co.,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000iwBTy,8/10/15,8/10/15,,0,"Director, Information Delivery & Middleware Services",Kroger,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000iwBV1,8/10/15,8/10/15,,0,Chief Information Officer (CIO),Kroger Co.,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000l4ufC,8/10/15,8/10/15,,0,"Assistant VP, FileNET Development",Huntington Bank,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000l4uge,8/10/15,8/10/15,,0,"Vice President and Senior Manager, Networks",Huntington Bancshares Inc.,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000oGma8,8/10/15,8/10/15,,0,Chief Enterprise Architect,Fifth Third,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000oGmbG,8/10/15,8/10/15,,0,"Senior VP, CIO - Commercial Banking",Fifth Third,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000pDmkt,8/10/15,8/10/15,,0,Vice President and Chief Technology Officer (CTO) - North America,Luxottica US Holdings,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000pDmlF,8/10/15,8/10/15,,0,Chief Technology Officer (CTO),Cleveland Clinic Health System,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000pDmlG,8/10/15,8/10/15,,0,Vice President and Chief Technology Officer (CTO),BlueCross BlueShield of South Carolina,,,United States,South Carolina,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000qAcNM,8/10/15,8/10/15,,0,Chief Technology Officer (CTO),WinWholesale,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000sJCyz,8/10/15,8/10/15,,0,"Director, Global Infrastructure","Yum! Brands, Inc.",,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000sJD0R,8/10/15,8/10/15,,0,Manager of Application Development,Wendy's Company,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000sJD0w,8/10/15,8/10/15,,0,Chief Information Officer (CIO)-Pizza Hut,"Yum! Brands, Inc.",,,,TX,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000u5GCS,8/10/15,8/10/15,,0,"Manager, Application Development",BlueCross BlueShield of South Carolina,,,United States,SC,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000u5GI7,8/10/15,8/10/15,,0,Chief Technology Architect,BlueCross BlueShield of South Carolina,,,United States,South Carolina,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000u5GOq,8/10/15,8/10/15,,0,Chief Infrastructure Architect,BlueCross BlueShield of South Carolina,,,United States,South Carolina,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000wdHep,8/10/15,8/10/15,,0,"Director, Enterprise Transformation and Innovation, IT",Eli Lilly & Co.,,,United States,IN,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000wdHp9,8/10/15,8/10/15,,0,Director of System Architecture,Dow Chemical,,,United States,MI,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86ej,8/10/15,8/10/15,,0,"Vice President, IT Supply Chain Solutions","Cardinal Health, Inc.",,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86gn,8/10/15,8/10/15,,0,"Vice President, Technology Strategy and Planning","Cardinal Health, Inc.",,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86gs,8/10/15,8/10/15,,0,"Senior Vice President, Enterprise Solutions, Enterprise Information Technology",Cardinal Health Inc,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86i2,8/10/15,8/10/15,,0,"Manager, Platform and Middleware Services","Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86k8,8/10/15,8/10/15,,0,"Vice President, Information Technology - Specialty Solutions","Cardinal Health, Inc.",,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86kt,8/10/15,8/10/15,,0,Director Information Architecture,"Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86lT,8/10/15,8/10/15,,0,"Vice President, Enterprise Information Technology","Cardinal Health, Inc.",,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86qG,8/10/15,8/10/15,,0,"Director, Enterprise Architecture","Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86qH,8/10/15,8/10/15,,0,"Vice President, Enterprise Architecture","Cardinal Health, Inc.",,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86qI,8/10/15,8/10/15,,0,"Supervisor, Platform and Middleware Services","Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86vH,8/10/15,8/10/15,,0,"Manager, App Design & Development.","Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86vI,8/10/15,8/10/15,,0,"Director, Enterprise Architecture - eCommerce","Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000y86vR,8/10/15,8/10/15,,0,"Manager, Application Development","Cardinal Health, Inc.",,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b4u,8/10/15,8/10/15,,0,"Vice President, Information technology",Fifth Third Bancorp,,,United States,Ohio,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b4x,8/10/15,8/10/15,,0,"Global Information Officer, Enterprise Operations Management",General Motors Corporation,,,United States,Michigan,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b50,8/10/15,8/10/15,,0,"Chief, Client Strategy - Healthcare Technology, California",Humana Inc.,,,United States,KY,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b51,8/10/15,8/10/15,,0,"Vice President, Strategy and Architecture, Consumer Bank",Fifth Third Bancorp,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b56,8/10/15,8/10/15,,0,"Director, Global IT Infrastructure Services",Goodyear Tire and Rubber,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b7i,8/10/15,8/10/15,,0,"Senior Manager, Enterprise Engineering",Ford Motor,,,United States,MI,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b7j,8/10/15,8/10/15,,0,Executive Vice President & Chief Information Officer,Fifth Third Bancorp,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b7u,8/10/15,8/10/15,,0,"Director, Strategy and Planning, Global IT Operations",Ford Motor,,,United States,MI,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0b7y,8/10/15,8/10/15,,0,"Vice President, Systems Infrastructure",Fifth Third Bancorp,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q3000000z0bB1,8/10/15,8/10/15,,0,Chief Data Center Architect,General Motors Corporation,,,United States,Michigan,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q30000010gK1L,8/10/15,8/10/15,,0,"Director, Information Management & Business Insights",Cardinal Health,,,United States,OH,Dream Accounts - Mark and Zach
70130000000iN72,,Lead,Sent,00Q30000011OlNC,8/10/15,8/10/15,,0,Director Application Development,PROGRESSIVE INSURANCE,,,United States,OH,Dream Accounts - Mark and Zach
